0.000000,0.000000,0.000000
4.100000,-0.250000,0.000000
8.814686,-0.337712,17.000000
9.769797,-1.959168,-119.000000
10.200000,-11.050000,-90.000000
10.201737,-21.053570,-98.500000
10.024366,-22.240389,-98.500000
6.150000,-22.950000,180.000000
-6.750000,-22.850000,180.000000
-18.301945,-21.563082,146.000000
-19.200000,-20.300000,90.000000
-18.250000,-4.900000,90.000000
-17.747701,-1.499782,90.000000
-16.772877,0.646978,47.500000
-8.000000,0.000000,0.000000
0.000000,0.000000,0.000000
